Ano,UF,Código do Município,Municipio,PIB x 1000,PIB per capita x 1 ,chave
2015,SP,3528007,MACATUBA,560263.07,32931.47,2015MACATUBA
2016,SP,3528007,MACATUBA,635706.647,37256.44,2016MACATUBA
2017,SP,3528007,MACATUBA,598220.344,34961.16,2017MACATUBA
2018,SP,3528007,MACATUBA,628367.719,36723.03,2018MACATUBA
2015,RN,2407203,MACAU,791519.187,25273.62,2015MACAU
2016,RN,2407203,MACAU,544352.587,17230.71,2016MACAU
2017,RN,2407203,MACAU,593501.03,18628.99,2017MACAU
2018,RN,2407203,MACAU,759120.337,24034.97,2018MACAU
2015,SP,3528106,MACAUBAL,132269.305,16465.74,2015MACAUBAL
2016,SP,3528106,MACAUBAL,143615.747,17818.33,2016MACAUBAL
2017,SP,3528106,MACAUBAL,156857.833,19398.69,2017MACAUBAL
2018,SP,3528106,MACAUBAL,154750.162,19121.48,2018MACAUBAL
2015,BA,2919801,MACAUBAS,296801.659,5905.09,2015MACAUBAS
2016,BA,2919801,MACAUBAS,322738.264,6373.57,2016MACAUBAS
2017,BA,2919801,MACAUBAS,329009.335,6452.81,2017MACAUBAS
2018,BA,2919801,MACAUBAS,368974.87,7457.96,2018MACAUBAS
2015,SP,3528205,MACEDONIA,62087.414,16574.32,2015MACEDONIA
2016,SP,3528205,MACEDONIA,67010.509,17912.46,2016MACEDONIA
2017,SP,3528205,MACEDONIA,76426.303,20456.72,2017MACEDONIA
2018,SP,3528205,MACEDONIA,78572.324,21212.83,2018MACEDONIA
2015,AL,2704302,MACEIO,20690141.018,20409.05,2015MACEIO
2016,AL,2704302,MACEIO,21305267.563,20852.58,2016MACEIO
2017,AL,2704302,MACEIO,21841865.821,21223.64,2017MACEIO
2018,AL,2704302,MACEIO,22400312.909,22126.34,2018MACEIO
2015,MG,3138906,MACHACALIS,61619.172,8535.69,2015MACHACALIS
2016,MG,3138906,MACHACALIS,73353.657,10148.54,2016MACHACALIS
2017,MG,3138906,MACHACALIS,74521.923,10297.35,2017MACHACALIS
2018,MG,3138906,MACHACALIS,81851.462,11512.16,2018MACHACALIS
2015,RS,4311700,MACHADINHO,135214.397,23935.99,2015MACHADINHO
2016,RS,4311700,MACHADINHO,160421.458,28418.33,2016MACHADINHO
2017,RS,4311700,MACHADINHO,152302.697,27004.02,2017MACHADINHO
2018,RS,4311700,MACHADINHO,178996.13,32759.17,2018MACHADINHO
2015,RO,1100130,MACHADINHO D'OESTE,451940.031,12159.71,2015MACHADINHO D'OESTE
2016,RO,1100130,MACHADINHO D'OESTE,512903.644,13533.43,2016MACHADINHO D'OESTE
2017,RO,1100130,MACHADINHO D'OESTE,587757.544,15223.33,2017MACHADINHO D'OESTE
2018,RO,1100130,MACHADINHO D'OESTE,642102.787,16423.33,2018MACHADINHO D'OESTE
2015,MG,3139003,MACHADO,855182.868,20672.57,2015MACHADO
2016,MG,3139003,MACHADO,941546.093,22605.61,2016MACHADO
2017,MG,3139003,MACHADO,962265.188,22954.8,2017MACHADO
2018,MG,3139003,MACHADO,1056756.126,25254.66,2018MACHADO
2015,PE,2609105,MACHADOS,101404.103,6622.09,2015MACHADOS
2016,PE,2609105,MACHADOS,181474.46,11654.64,2016MACHADOS
2017,PE,2609105,MACHADOS,200850.339,12695.98,2017MACHADOS
2018,PE,2609105,MACHADOS,212096.218,13380.62,2018MACHADOS
2015,SC,4210050,MACIEIRA,41389.816,22804.31,2015MACIEIRA
2016,SC,4210050,MACIEIRA,56742.852,31401.69,2016MACIEIRA
2017,SC,4210050,MACIEIRA,43147.453,23984.13,2017MACIEIRA
2018,SC,4210050,MACIEIRA,48700.956,27298.74,2018MACIEIRA
2015,RJ,3302452,MACUCO,133435.305,24719.4,2015MACUCO
2016,RJ,3302452,MACUCO,153751.034,28383.06,2016MACUCO
2017,RJ,3302452,MACUCO,160915.363,29612.69,2017MACUCO
2018,RJ,3302452,MACUCO,153464.16,27532.14,2018MACUCO
2015,BA,2919900,MACURURE,39268.908,4694.43,2015MACURURE
2016,BA,2919900,MACURURE,40385.972,4872.82,2016MACURURE
2017,BA,2919900,MACURURE,42152.221,5099.47,2017MACURURE
2018,BA,2919900,MACURURE,43463.206,5528.26,2018MACURURE
2015,CE,2307635,MADALENA,126212.85,6497.44,2015MADALENA
2016,CE,2307635,MADALENA,127340.129,6491.65,2016MADALENA
2017,CE,2307635,MADALENA,139509.79,7045.95,2017MADALENA
2018,CE,2307635,MADALENA,128107.561,6435.63,2018MADALENA
2015,PI,2205854,MADEIRO,42176.201,5199.88,2015MADEIRO
2016,PI,2205854,MADEIRO,47843.135,5875.37,2016MADEIRO
2017,PI,2205854,MADEIRO,48645.352,5954.14,2017MADEIRO
2018,PI,2205854,MADEIRO,53520.639,6466.97,2018MADEIRO
2015,BA,2919926,MADRE DE DEUS,494442.428,24299.31,2015MADRE DE DEUS
2016,BA,2919926,MADRE DE DEUS,455627.665,22022.7,2016MADRE DE DEUS
2017,BA,2919926,MADRE DE DEUS,443919.259,21131.97,2017MADRE DE DEUS
2018,BA,2919926,MADRE DE DEUS,477348.075,23019.15,2018MADRE DE DEUS
2015,MG,3139102,MADRE DE DEUS DE MINAS,110705.936,21605.37,2015MADRE DE DEUS DE MINAS
2016,MG,3139102,MADRE DE DEUS DE MINAS,182255.924,35465.25,2016MADRE DE DEUS DE MINAS
2017,MG,3139102,MADRE DE DEUS DE MINAS,156663.038,30402.3,2017MADRE DE DEUS DE MINAS
2018,MG,3139102,MADRE DE DEUS DE MINAS,163192.825,32080.37,2018MADRE DE DEUS DE MINAS
2015,PB,2508703,MAE D'AGUA,27817.941,6909.57,2015MAE D'AGUA
2016,PB,2508703,MAE D'AGUA,29861.892,7433.88,2016MAE D'AGUA
2017,PB,2508703,MAE D'AGUA,31494.249,7855.89,2017MAE D'AGUA
2018,PB,2508703,MAE D'AGUA,32628.028,8116.42,2018MAE D'AGUA
2015,PA,1504059,MAE DO RIO,276718.079,9555.51,2015MAE DO RIO
2016,PA,1504059,MAE DO RIO,283983.729,9754.87,2016MAE DO RIO
2017,PA,1504059,MAE DO RIO,293011.769,10014.07,2017MAE DO RIO
2018,PA,1504059,MAE DO RIO,293010.512,9794.11,2018MAE DO RIO
2015,BA,2919959,MAETINGA,43400.528,8388.2,2015MAETINGA
2016,BA,2919959,MAETINGA,46072.935,9606.53,2016MAETINGA
2017,BA,2919959,MAETINGA,44348.067,9952.44,2017MAETINGA
2018,BA,2919959,MAETINGA,45721.417,12782.06,2018MAETINGA
2015,SC,4210100,MAFRA,1356313.077,24520.69,2015MAFRA
2016,SC,4210100,MAFRA,1447451.732,26028.16,2016MAFRA
2017,SC,4210100,MAFRA,1660261.258,29696.84,2017MAFRA
2018,SC,4210100,MAFRA,1960222.79,34993.36,2018MAFRA
2015,PA,1504109,MAGALHAES BARATA,59782.5,7220.98,2015MAGALHAES BARATA
